Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-10-03,72.35883511771817,73.60788380937353,70.1622249942441,71.84198760986328,166269,0.0,0
2011-10-04,70.72214785872988,71.06671506436562,67.40570247014072,70.03302001953125,327312,0.0,0
2011-10-05,71.4974186306908,72.78954065413701,71.10978465248591,72.35883331298828,284238,0.0,0
2011-10-06,74.25395062043538,76.66591460770942,73.47868258430806,75.50300598144531,280512,0.0,0
2011-10-07,76.66591301664207,78.17338883438502,74.94308351065011,76.40748596191406,327979,0.0,0
2011-10-10,77.65654152673818,80.111572265625,76.57977308230774,80.111572265625,202496,0.0,0
2011-10-11,80.11156504582158,81.31754690931295,78.99172333570692,80.6714859008789,271267,0.0,0
2011-10-12,80.11157249623642,85.49541473388672,77.44118806077648,85.49541473388672,488093,0.0,0
2011-10-13,84.67706717412956,88.38114642055838,83.5572254414461,84.41864013671875,362847,0.0,0
2011-10-14,84.4186447997104,85.62462675412085,83.04038252555829,84.89242553710938,99594,0.0,0
2011-10-17,85.96918954417649,87.00288455360814,80.1546403289601,81.83439636230469,153949,0.0,0
2011-10-18,80.9299084613894,80.9299084613894,79.25015242469502,80.54227447509766,249495,0.0,0
2011-10-19,81.40369909601692,81.74826633253114,78.21646694542552,78.73331451416016,188500,0.0,0
2011-10-20,77.5273281153746,77.82882196585311,75.28765106201172,75.28765106201172,382929,0.0,0
2011-10-21,76.32135163041225,78.21646817499517,75.7183638860884,77.09662628173828,384956,0.0,0
2011-10-24,78.56102402455834,79.93929290771484,78.56102402455834,79.93929290771484,245638,0.0,0
2011-10-25,80.92991018290822,81.66211795136978,78.474879549335,79.85314178466797,487336,0.0,0
2011-10-26,79.25015543406585,80.80070458225715,78.38874070108687,80.24078369140625,209315,0.0,0
2011-10-27,82.26511235731705,82.86810008084504,81.4036975682352,81.66212463378906,321138,0.0,0
2011-10-28,82.17897219282352,82.17897219282352,79.42244092451763,81.66212463378906,178281,0.0,0
2011-10-31,80.45614282550846,80.45614282550846,79.336300967938,80.19771575927734,133528,0.0,0
2011-11-01,80.19771575927734,80.19771575927734,80.19771575927734,80.19771575927734,0,0.0,0
2011-11-02,75.8044946939142,79.89621457796069,75.54606765135586,79.07787322998047,496549,0.0,0
2011-11-03,78.0441720066448,81.40369071567449,78.0441720066448,81.145263671875,106933,0.0,0
2011-11-04,81.40369717971137,81.48983734379378,78.56102576047945,79.25016021728516,124587,0.0,0
2011-11-07,79.16401708463225,80.9729867508211,78.81944986915032,79.72393798828125,77859,0.0,0
2011-11-08,80.111572265625,81.05912718230918,79.76700504899264,80.111572265625,128379,0.0,0
2011-11-09,80.97299296629497,80.97299296629497,76.88127257704069,77.09662628173828,208781,0.0,0
2011-11-10,76.66591486963824,77.74268333690844,75.80450009582208,75.89064025878906,211777,0.0,0
2011-11-11,75.89064025878906,75.89064025878906,75.89064025878906,75.89064025878906,0,0.0,0
2011-11-14,78.81945222794683,78.90559239137694,77.26890299791204,78.30260467529297,230956,0.0,0
2011-11-15,78.38874628019026,78.948667210892,76.0198555958988,77.05355072021484,196596,0.0,0
2011-11-16,76.75205838992622,77.82882690429688,76.23521081744299,77.82882690429688,113707,0.0,0
2011-11-17,76.23520326855684,77.74267903940401,76.14906311035156,76.14906311035156,81002,0.0,0
2011-11-18,76.62283544935903,77.52732351924595,75.93370762798709,76.66590881347656,56189,0.0,0
2011-11-21,75.80450157713192,76.23520897245653,71.15286039321144,72.96183013916016,269206,0.0,0
2011-11-22,73.5217499647447,76.4505615234375,73.5217499647447,76.4505615234375,129043,0.0,0
2011-11-23,74.08166933636258,74.59851687778307,73.13411441507954,73.99552917480469,171925,0.0,0
2011-11-24,73.65095739756947,73.69403076171875,72.35883533796299,73.69403076171875,122707,0.0,0
2011-11-25,73.65095739756947,73.69403076171875,72.35883533796299,73.69403076171875,122707,0.0,0
2011-11-28,73.04797450709844,73.65096221217001,71.66970562909528,72.70340728759766,162734,0.0,0
2011-11-29,72.66033869601213,73.60789368285967,72.14349111882925,73.39253997802734,110864,0.0,0
2011-11-30,72.4880529749244,78.56102305671439,72.27269928609341,78.43181610107422,346879,0.0,0
2011-12-01,78.38874053955078,78.38874053955078,77.52732580834692,78.38874053955078,95377,0.0,0
2011-12-02,78.2595264372697,79.50858173153091,78.2595264372697,79.12094116210938,104389,0.0,0
2011-12-05,79.12093992050626,79.50858048384475,78.38873873029715,78.90558624267578,53789,0.0,0
2011-12-06,77.52732945882447,78.38874423058918,77.18276223570395,77.35504913330078,118886,0.0,0
2011-12-07,76.66591790294899,77.82882657919701,76.321350665375,77.26890563964844,63617,0.0,0
2011-12-08,77.26890563964844,77.26890563964844,77.26890563964844,77.26890563964844,0,0.0,0
2011-12-09,74.8569393576891,78.34566497802734,74.08166480692304,78.34566497802734,180204,0.0,0
2011-12-12,77.87189596980392,77.87189596980392,75.84757258908397,76.2352066040039,73288,0.0,0
2011-12-13,75.93371001307433,77.52732595438886,74.68465470723213,75.41686248779297,96893,0.0,0
2011-12-14,75.76142244177738,76.32134332749261,75.28764828622818,75.97677612304688,77424,0.0,0
2011-12-15,75.15843307838011,77.44118336308354,75.15843307838011,76.66590881347656,138355,0.0,0
2011-12-16,76.23520510123198,77.22583337458914,74.21088176041611,75.63221740722656,272330,0.0,0
2011-12-19,74.5554568589175,76.49364024444837,74.12474943991063,74.34010314941406,56288,0.0,0
2011-12-20,74.51237551392813,76.57977221832454,74.16780830118323,75.45993041992188,63867,0.0,0
2011-12-21,75.9337095337983,76.19213000877146,74.08166655549633,74.68465423583984,98078,0.0,0
2011-12-22,74.38316380392342,75.20151177568404,74.3400970088243,74.94308471679688,82220,0.0,0
2011-12-23,74.94307957240514,75.54606723898623,74.38315869796689,75.37378692626953,47598,0.0,0
2011-12-26,75.37378692626953,75.37378692626953,75.37378692626953,75.37378692626953,0,0.0,0
2011-12-27,74.77080377297193,74.94308409608773,73.9524558079892,73.99552917480469,113158,0.0,0
2011-12-28,73.9093846143088,73.99552477073982,71.66970111466644,72.40190887451172,69655,0.0,0
2011-12-29,72.3588345581417,72.57418823242188,71.62663338000358,72.57418823242188,45222,0.0,0
2011-12-30,72.35883664885417,73.04797105529141,71.798915765133,72.44497680664062,55201,0.0,0
2012-01-02,72.44497661426362,74.68465357112807,72.3588364567059,73.73709869384766,25039,0.0,0
2012-01-03,74.08166681831212,76.75205116827857,74.08166681831212,76.708984375,101371,0.0,0
2012-01-04,76.19213027907443,77.52732574009407,75.71835612057312,76.708984375,186144,0.0,0
2012-01-05,75.80449410770716,76.66590881347656,74.98615276605528,76.66590881347656,40565,0.0,0
2012-01-06,76.66590881347656,76.66590881347656,76.66590881347656,76.66590881347656,0,0.0,0
2012-01-09,76.66591311020888,76.70898647674044,75.37379097913794,76.57977294921875,192572,0.0,0
2012-01-10,76.32134007998302,78.56101695547183,75.89063273577084,76.06291961669922,116929,0.0,0
2012-01-11,77.39811740334798,78.17339202712253,76.66591614781163,77.95803833007812,60601,0.0,0
2012-01-12,77.18275932941702,79.76700354740245,77.18275932941702,79.50858306884766,83312,0.0,0
2012-01-13,79.50858393754346,81.48983391640199,77.6996077075308,79.16401672363281,173592,0.0,0
2012-01-16,77.52733093531621,81.48983764648439,77.52733093531621,81.48983764648438,52383,0.0,0
2012-01-17,81.48983191075286,83.5141552060544,81.40369175241354,82.65274047851562,222999,0.0,0
2012-01-18,82.65273738258081,84.41864013671875,81.14526166585368,84.41864013671875,180967,0.0,0
2012-01-19,83.98793249593268,85.71076188046463,83.64336530461178,84.031005859375,148376,0.0,0
2012-01-20,83.04039021933303,85.36620761169947,83.04039021933303,85.28006744384766,94164,0.0,0
2012-01-23,85.28006500399053,86.05533963662329,83.64337557333765,84.84935760498047,121985,0.0,0
2012-01-24,83.9879422277816,84.89243038829473,81.83440524758208,83.90180206298828,111876,0.0,0
2012-01-25,83.94486208470207,84.41864281093952,82.73888673077543,83.5572280883789,98225,0.0,0
2012-01-26,83.7295160637256,85.88305306713494,83.55723573228221,85.4092788696289,215161,0.0,0
2012-01-27,84.97857291599693,87.00289641925804,84.8924327488084,86.01226806640625,108708,0.0,0
2012-01-30,85.36620638885405,87.69203031997728,85.28006622223617,86.91675567626953,106700,0.0,0
2012-01-31,87.26132018783761,91.30996704101561,87.17517345183845,91.30996704101562,276365,0.0,0
2012-02-01,91.13767552678483,93.03278518883963,90.96538864800648,92.3436508178711,131769,0.0,0
2012-02-02,92.68822501959514,93.29121928285569,90.27626768277173,91.39610290527344,170026,0.0,0
2012-02-03,92.08523918085696,92.08523918085696,89.75941538504628,90.87925720214844,65956,0.0,0
2012-02-06,87.00289112416272,93.11893463134766,87.00289112416272,93.11893463134766,181094,0.0,0
2012-02-07,93.11893023992079,94.7556195280008,93.03279008203715,94.66947937011719,251003,0.0,0
2012-02-08,94.75562103927668,95.61703577599738,94.15263335240135,95.27246856689453,259432,0.0,0
2012-02-09,95.27247314601219,96.90916253886093,93.03279603730648,93.89421081542969,104113,0.0,0
2012-02-10,93.03279157366072,93.03279157366072,90.44854736328125,90.44854736328125,90571,0.0,0
2012-02-13,90.53469119405811,93.29122240682733,90.53469119405811,92.77436828613281,85803,0.0,0
2012-02-14,92.6020778500024,93.89419986651407,92.17137051116518,92.3436508178711,154384,0.0,0
2012-02-15,92.68822662964753,94.06648892778404,91.56839138769358,92.17137908935547,134166,0.0,0
2012-02-16,92.17138182442143,92.17138182442143,90.4485522576098,91.30996704101562,216770,0.0,0
2012-02-17,91.74067744344657,92.68823242187499,91.48225037111453,92.688232421875,96123,0.0,0
2012-02-20,92.17137970579614,93.54964201315045,91.30996494219058,93.11893463134766,93717,0.0,0
2012-02-21,93.11893313054661,93.20507329110421,91.30996347054474,92.51594543457031,81696,0.0,0
2012-02-22,92.17137908935547,92.51594630690786,89.8455618720047,92.17137908935547,129676,0.0,0
2012-02-23,92.17137758439452,92.60208495628422,91.56838989257812,91.56838989257812,93019,0.0,0
2012-02-24,91.56839076256334,92.17137846010868,90.0178415801996,91.22382354736328,115616,0.0,0
2012-02-27,91.05154056806181,91.82681519257298,87.86430847760543,88.72572326660156,134929,0.0,0
2012-02-28,89.58713872842941,90.44855352389507,89.24257149582847,89.84556579589844,114439,0.0,0
2012-02-29,91.13768550092725,91.22382566370742,88.89800183620393,89.41485595703125,185146,0.0,0
2012-03-01,88.81186497864908,89.5009994506836,88.46729774263183,89.5009994506836,53107,0.0,0
2012-03-02,89.587137474204,91.30996704101561,88.89800301865006,91.30996704101562,78894,0.0,0
2012-03-05,90.19011821476697,90.87925261699509,87.43359375000001,87.43359375,65189,0.0,0
2012-03-06,87.43360099857725,87.6058813273806,84.24636891120225,85.02163696289062,133376,0.0,0
2012-03-07,84.89242799209393,85.83998292222108,84.4186472409938,85.32313537597656,146785,0.0,0
2012-03-08,85.83997539109158,87.17516422074169,85.5384815632398,87.00288391113281,67248,0.0,0
2012-03-09,87.43359662281856,90.10398101806639,87.43359662281856,90.1039810180664,155067,0.0,0
2012-03-12,89.58713420421779,91.2238235473633,88.72571945225415,91.22382354736328,119872,0.0,0
2012-03-13,91.2238239472556,91.2238239472556,88.46729278564453,88.46729278564453,269647,0.0,0
2012-03-14,90.36240549088056,92.34365540469956,89.5871309280502,91.13768005371094,580957,0.0,0
2012-03-15,90.87926372725971,90.87926372725971,88.72572667211138,88.9841537475586,208740,0.0,0
2012-03-16,88.72572730196023,88.81186747036296,86.22762298583984,86.22762298583984,324474,0.0,0
2012-03-19,87.0028905604288,87.17517088320439,85.49541473388672,85.49541473388672,281319,0.0,0
2012-03-20,85.45233784918314,85.49541121414028,82.3512461623795,83.5572280883789,241816,0.0,0
2012-03-21,84.28943380102886,84.41864733074564,81.48983580281535,82.00668334960938,125050,0.0,0
2012-03-22,82.26511032598786,82.65274434267374,78.30260370847009,78.47488403320312,246604,0.0,0
2012-03-23,79.25015226665296,83.04037825469001,78.30259741266184,81.83439636230469,166513,0.0,0
2012-03-26,81.92054240655406,83.29880470889603,81.66212192165605,82.5235366821289,75659,0.0,0
2012-03-27,83.98794100196763,85.96919762366385,83.12652622246027,83.68644714355469,192007,0.0,0
2012-03-28,83.90179193879422,84.76320662692953,82.7819502153893,83.47108459472656,83408,0.0,0
2012-03-29,82.73889492840031,82.99731542752868,80.2407906710522,80.97299194335938,139955,0.0,0
2012-03-30,81.74826682866174,82.26511440053312,80.92991881546473,81.36062622070312,121212,0.0,0
2012-04-02,81.61904760201773,82.69581604003906,81.14526686045915,82.69581604003906,69726,0.0,0
2012-04-03,83.12652317927434,83.9879379272461,81.96361458392707,83.9879379272461,91269,0.0,0
2012-04-04,82.00667990088255,83.5141556826787,82.00667990088255,83.38494873046875,144065,0.0,0
2012-04-05,83.72951457074092,83.72951457074092,82.52353912799418,82.9542465209961,31190,0.0,0
2012-04-06,82.9542465209961,82.9542465209961,82.9542465209961,82.9542465209961,0,0.0,0
2012-04-09,82.9542465209961,82.9542465209961,82.9542465209961,82.9542465209961,0,0.0,0
2012-04-10,82.00668209899337,82.00668209899337,80.111572265625,80.111572265625,47587,0.0,0
2012-04-11,80.11157288362335,81.53290855565064,78.8625241072778,81.05912780761719,55563,0.0,0
2012-04-12,81.61905181884767,81.66212518742309,79.98236239408143,80.75763702392578,136498,0.0,0
2012-04-13,80.71456211170207,80.71456211170207,77.95803744949933,78.30260467529297,154825,0.0,0
2012-04-16,78.38874396103778,79.12094520010537,78.21646363610651,78.64717102050781,95596,0.0,0
2012-04-17,78.60409950371917,81.66212463378906,78.38874580644871,81.66212463378906,97391,0.0,0
2012-04-18,81.74826313146777,82.04975698708442,80.24078728131137,80.71456146240234,164124,0.0,0
2012-04-19,80.58534955312953,81.31755074951836,78.60409307153837,79.85314178466797,116499,0.0,0
2012-04-20,79.85315164165688,79.85315164165688,78.04418182373047,78.04418182373047,70734,0.0,0
2012-04-23,78.0441765630773,78.56102410877851,74.51237733336701,74.94308471679688,108189,0.0,0
2012-04-24,75.02922521908731,77.1827621459961,74.94308505642559,77.1827621459961,70421,0.0,0
2012-04-25,77.52732971698623,78.90559204198469,77.52732971698623,77.74268341064453,75219,0.0,0
2012-04-26,79.1640203479415,79.1640203479415,75.93371489227528,77.95803833007812,48897,0.0,0
2012-04-27,77.87189994930498,80.97299194335938,77.57040608095184,80.97299194335938,114028,0.0,0
2012-04-30,81.40369412715525,81.57597444885971,79.5947244609664,79.72393798828125,50734,0.0,0
2012-05-01,80.97299194335938,80.97299194335938,80.97299194335938,80.97299194335938,0,0.0,0
2012-05-02,81.40369412715525,81.57597444885971,79.5947244609664,79.72393798828125,50734,0.0,0
2012-05-03,80.92991641914831,81.48983734379378,78.86252619287772,79.25016021728516,67398,0.0,0
2012-05-04,79.81007741605735,79.81007741605735,78.38874177279537,78.60409545898438,152989,0.0,0
2012-05-07,77.6134599596699,80.45613098144531,77.13968583742222,80.45613098144531,71367,0.0,0
2012-05-08,79.42244054544994,80.97298978722613,78.9917331529647,79.25016021728516,67644,0.0,0
2012-05-09,79.16401570794628,79.63778987043096,77.61346655127863,77.65653991699219,82168,0.0,0
2012-05-10,79.68085646895453,80.45613098144531,78.73330165238684,80.45613098144531,154520,0.0,0
2012-05-11,79.33629052128624,80.6714859008789,78.30259553662074,80.6714859008789,78188,0.0,0
2012-05-14,79.29323051872369,79.55165100097656,78.04417518557933,79.55165100097656,108731,0.0,0
2012-05-15,79.55165407761017,79.594727445688,77.52733064734417,79.25016021728516,54960,0.0,0
2012-05-16,78.38874727764593,79.4224424151152,76.75205783325842,78.73331451416016,201685,0.0,0
2012-05-17,78.30260645208799,78.9055941818546,77.52733181947853,77.61347198486328,254785,0.0,0
2012-05-18,75.84757258908397,78.13031645572619,75.80449922206039,76.2352066040039,97691,0.0,0
2012-05-21,77.01048094901748,77.87189571003094,76.66591373019749,77.52732849121094,135878,0.0,0
2012-05-22,77.87189753927993,79.68086726548715,76.9243425943212,78.69023895263672,113427,0.0,0
2012-05-23,78.25953365975163,79.42244233119412,77.52733239047845,78.56102752685547,177913,0.0,0
2012-05-24,77.95802651278866,78.47487399293412,76.2351971975889,76.75204467773438,99774,0.0,0
2012-05-25,77.39811171243004,80.02542925202015,77.39811171243004,79.12094116210938,205998,0.0,0
2012-05-28,79.55165437379213,80.11157530052226,77.95803833007812,77.95803833007812,50485,0.0,0
2012-05-29,78.00110373813484,80.80070151400723,77.65653654361296,80.54227447509766,110889,0.0,0
2012-05-30,79.25015628948366,81.40369314517615,78.81944891834516,79.8962173461914,215415,0.0,0
2012-05-31,80.54228015475803,81.66212197290476,76.66591373019749,77.52732849121094,384325,0.0,0
2012-06-01,78.25952924769855,78.25952924769855,75.07229728016212,75.11536407470703,180674,0.0,0
2012-06-04,75.45992539155867,76.32134007998302,74.94307789291855,76.06291961669922,61040,0.0,0
2012-06-05,77.09661712829943,77.09661712829943,75.54606800973917,76.4936294555664,108096,0.0,0
2012-06-06,76.83819233714861,78.21646118164062,76.83819233714861,78.21646118164062,157093,0.0,0
2012-06-07,78.21646118164062,78.21646118164062,78.21646118164062,78.21646118164062,0,0.0,0
2012-06-08,78.2164671868829,80.97299194335938,77.0104851413969,80.97299194335938,126724,0.0,0
2012-06-11,80.97298653920492,83.1265234152476,80.11157178878784,82.69581604003906,195602,0.0,0
2012-06-12,81.83440021465172,84.59092475094766,81.83440021465172,84.33250427246094,165647,0.0,0
2012-06-13,84.07407636321953,84.76321077629157,82.73888747449261,84.67707061767578,98183,0.0,0
2012-06-14,83.94486640066776,85.1939217558436,83.94486640066776,85.15084838867188,153109,0.0,0
2012-06-15,84.67707251325812,88.72571920748912,84.67707251325812,87.51973724365234,613495,0.0,0
2012-06-18,88.2950105295621,88.72571789799899,85.45233926904949,85.62462615966797,108978,0.0,0
2012-06-19,85.2800605361631,87.5197375792639,84.50478594414702,86.39990234375,209295,0.0,0
2012-06-20,86.14147528905364,87.00289004194418,85.62462775173393,86.39990234375,97139,0.0,0
2012-06-21,84.76321339484996,85.96919536894555,82.997310514345,83.64337158203125,211863,0.0,0
2012-06-22,82.82502956701623,84.84935291608176,82.52353571878484,82.69581604003906,160970,0.0,0
2012-06-25,82.78195596567105,84.41864530123198,82.78195596567105,83.9879379272461,61568,0.0,0
2012-06-26,84.41865262118253,86.74447001354896,84.33251245333072,85.28006744384766,121934,0.0,0
2012-06-27,85.28006744384766,85.66770148521755,84.67707969681148,85.28006744384766,53987,0.0,0
2012-06-28,85.53848682658875,86.91674910448448,83.1265229112165,83.60030364990234,147243,0.0,0
2012-06-29,85.32313806584105,86.48604672457093,85.28006469726563,86.1414794921875,130189,0.0,0
2012-07-02,86.14147272288423,86.14147272288423,85.7107653592698,85.79690551757812,87433,0.0,0
2012-07-03,85.79691041887386,87.43359980852192,85.71077025564463,86.6583251953125,158836,0.0,0
2012-07-04,87.36818923163659,88.55130290484162,86.9131465793885,88.27827453613281,89395,5.38,0
2012-07-05,88.27828266266019,90.82652452718996,88.27828266266019,90.0074462890625,124476,0.0,0
2012-07-06,90.00744543630668,91.00853796524429,89.37038150450972,89.82542419433594,94424,0.0,0
2012-07-09,88.27827919537269,89.09735740132939,84.4559234921084,85.45701599121094,250794,0.0,0
2012-07-10,85.54802703857422,86.54911958332424,84.45592734310156,85.54802703857422,169353,0.0,0
2012-07-11,85.54802000333488,85.54802000333488,84.09188488131981,84.36490631103516,79998,0.0,0
2012-07-12,84.91096735565564,86.00306701660156,84.27390343393692,86.00306701660156,115751,0.0,0
2012-07-13,85.77553994876823,88.27827453613281,85.13848301298081,88.27827453613281,95238,0.0,0
2012-07-16,87.7322251203455,88.91533185525127,87.36818960829763,87.77772521972656,65364,0.0,0
2012-07-17,86.50360835841859,87.095158233764,84.13738108343847,84.27389526367188,155486,0.0,0
2012-07-18,84.77445140470176,85.27499417917494,83.72785186767578,83.72785186767578,56958,0.0,0
2012-07-19,83.7278477551036,85.41150417454257,81.9986842932204,85.1839828491211,101764,0.0,0
2012-07-20,85.18399149228316,86.27609813115635,84.36491324897841,85.54802703857422,79998,0.0,0
2012-07-23,83.72784492406953,84.18288755952642,80.13301088131985,80.99758911132812,118576,0.0,0
2012-07-24,81.45263174678503,82.1807027408759,79.99649670200287,80.99758911132812,95323,0.0,0
2012-07-25,80.7245661509086,82.68125100290064,79.17742386425445,79.22293090820312,75944,0.0,0
2012-07-26,79.99649670200287,82.36271701769883,79.95098966109734,80.99758911132812,155596,0.0,0
2012-07-27,81.72566530968285,82.2262080745201,80.72456589320832,80.77007293701172,118737,0.0,0
2012-07-30,81.36163180630888,83.72785233134064,81.36163180630888,82.36272430419922,53494,0.0,0
2012-07-31,83.27280128193411,85.09297180175781,82.27170888471097,85.09297180175781,98480,0.0,0
2012-08-01,83.77335891235523,84.63793721406357,83.18180204852315,83.72785186767578,59406,0.0,0
2012-08-02,82.81776179681648,84.27389687928935,82.54473343111543,83.45481872558594,52632,0.0,0
2012-08-03,83.90986447279886,86.18507779303093,82.86327190021213,85.41150665283203,107114,0.0,0
2012-08-06,85.18398640167239,86.32159307622304,84.45592229600004,84.91096496582031,58202,0.0,0
2012-08-07,84.9109649658203,86.00306459602888,84.7744507761942,84.91096496582031,77001,0.0,0
2012-08-08,83.95537072371397,84.59242767000276,82.99977836088082,83.50032806396484,38839,0.0,0
2012-08-09,84.18289184570312,84.81994879041874,83.13629234218466,84.18289184570312,187113,0.0,0
2012-08-10,83.72785186767578,84.45592292214607,82.90877366724675,83.72785186767578,98372,0.0,0
2012-08-13,83.7278493938394,84.09188491031871,83.13629254748555,83.50032806396484,55752,0.0,0
2012-08-14,83.72785186767578,84.09188739491093,83.5458375757583,83.72785186767578,63966,0.0,0
2012-08-15,83.72785186767578,83.72785186767578,83.72785186767578,83.72785186767578,0,0.0,0
